app,model,table,data_class,field,db_column,type,null,blank,primary_key,unique,db_index,default,choices,relation,to_model,on_delete,related_name
core,AccessRequest,core_accessrequest,config/onboarding,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,name,name,CharField(max_length=200),False,False,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,employee_id,employee_id,CharField(max_length=50),True,True,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,email,email,CharField(max_length=254),False,False,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,team,team,CharField(max_length=100),True,True,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,message,message,TextField,True,True,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,tenant,tenant_id,ForeignKey->Tenant,True,True,False,False,True,,,FK,Tenant,SET_NULL,access_requests
core,AccessRequest,core_accessrequest,config/onboarding,status,status,CharField(max_length=10),False,False,False,False,False,AccessRequest.Status.PENDING,PENDING=Pending; APPROVED=Approved; REJECTED=Rejected,,,,
core,AccessRequest,core_accessrequest,config/onboarding,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,reviewed_by,reviewed_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,reviewed_access_requests
core,AccessRequest,core_accessrequest,config/onboarding,reviewed_at,reviewed_at,DateTimeField,True,True,False,False,False,,,,,,
core,AccessRequest,core_accessrequest,config/onboarding,created_user,created_user_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,from_access_request
core,AuditLog,core_auditlog,audit,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,AuditLog,core_auditlog,audit,tenant,tenant_id,ForeignKey->Tenant,True,True,False,False,True,,,FK,Tenant,SET_NULL,audit_logs
core,AuditLog,core_auditlog,audit,site,site_id,ForeignKey->Site,True,True,False,False,True,,,FK,Site,SET_NULL,audit_logs
core,AuditLog,core_auditlog,audit,user,user_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,(default)
core,AuditLog,core_auditlog,audit,username,username,CharField(max_length=150),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,action,action,CharField(max_length=50),False,False,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,entity_type,entity_type,CharField(max_length=80),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,entity_id,entity_id,CharField(max_length=64),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,old_value,old_value,TextField,True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,new_value,new_value,TextField,True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,detail,detail,CharField(max_length=255),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,path,path,CharField(max_length=255),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,ip,ip,CharField(max_length=64),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,user_agent,user_agent,CharField(max_length=255),True,True,False,False,False,,,,,,
core,AuditLog,core_auditlog,audit,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,BankTransaction,core_banktransaction,inferred:?,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,BankTransaction,core_banktransaction,inferred:?,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,bank_transactions
core,BankTransaction,core_banktransaction,inferred:?,txn_date,txn_date,DateField,False,False,False,False,False,callable:now,,,,,
core,BankTransaction,core_banktransaction,inferred:?,description,description,CharField(max_length=255),False,False,False,False,False,,,,,,
core,BankTransaction,core_banktransaction,inferred:?,amount,amount,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,BankTransaction,core_banktransaction,inferred:?,reference,reference,CharField(max_length=100),True,True,False,False,False,,,,,,
core,BankTransaction,core_banktransaction,inferred:?,matched_payment,matched_payment_id,ForeignKey->Payment,True,True,False,False,True,,,FK,Payment,SET_NULL,bank_transactions
core,BankTransaction,core_banktransaction,inferred:?,matched_expense,matched_expense_id,ForeignKey->Expense,True,True,False,False,True,,,FK,Expense,SET_NULL,bank_transactions
core,BankTransaction,core_banktransaction,inferred:?,is_reconciled,is_reconciled,BooleanField,False,False,False,False,False,False,,,,,
core,BankTransaction,core_banktransaction,inferred:?,reconciled_at,reconciled_at,DateTimeField,True,True,False,False,False,,,,,,
core,BankTransaction,core_banktransaction,inferred:?,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,BillOfMaterials,core_billofmaterials,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,BillOfMaterials,core_billofmaterials,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,BillOfMaterials,core_billofmaterials,master,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,CASCADE,boms
core,BillOfMaterials,core_billofmaterials,master,name,name,CharField(max_length=200),False,False,False,False,False,'Default BOM',,,,,
core,BillOfMaterials,core_billofmaterials,master,is_active,is_active,BooleanField,False,False,False,False,False,True,,,,,
core,BillOfMaterials,core_billofmaterials,master,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,BillOfMaterialsLine,core_billofmaterialsline,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,BillOfMaterialsLine,core_billofmaterialsline,master,bom,bom_id,ForeignKey->BillOfMaterials,False,False,False,False,True,,,FK,BillOfMaterials,CASCADE,lines
core,BillOfMaterialsLine,core_billofmaterialsline,master,component,component_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,bom_component_of
core,BillOfMaterialsLine,core_billofmaterialsline,master,qty,qty,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,BillOfMaterialsLine,core_billofmaterialsline,master,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,PROTECT,(default)
core,Bin,core_bin,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Bin,core_bin,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,Bin,core_bin,master,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,CASCADE,bins
core,Bin,core_bin,master,code,code,CharField(max_length=40),False,False,False,False,False,,,,,,
core,Bin,core_bin,master,description,description,CharField(max_length=120),True,True,False,False,False,,,,,,
core,Bin,core_bin,master,is_active,is_active,BooleanField,False,False,False,False,False,True,,,,,
core,ChannelConnection,core_channelconnection,config,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,ChannelConnection,core_channelconnection,config,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,ChannelConnection,core_channelconnection,config,channel,channel,CharField(max_length=20),False,False,False,False,False,,SHOPIFY=Shopify; AMAZON=Amazon,,,,
core,ChannelConnection,core_channelconnection,config,name,name,CharField(max_length=100),False,False,False,False,False,'default',,,,,
core,ChannelConnection,core_channelconnection,config,access_token,access_token,TextField,True,True,False,False,False,,,,,,
core,ChannelConnection,core_channelconnection,config,shop_domain,shop_domain,CharField(max_length=255),True,True,False,False,False,,,,,,
core,ChannelConnection,core_channelconnection,config,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,ChannelOrder,core_channelorder,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,ChannelOrder,core_channelorder,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,ChannelOrder,core_channelorder,transaction,channel,channel,CharField(max_length=20),False,False,False,False,False,,SHOPIFY=Shopify; AMAZON=Amazon,,,,
core,ChannelOrder,core_channelorder,transaction,external_order_id,external_order_id,CharField(max_length=100),False,False,False,False,False,,,,,,
core,ChannelOrder,core_channelorder,transaction,processed_at,processed_at,DateTimeField,False,False,False,False,False,,,,,,
core,ChannelOrder,core_channelorder,transaction,payload,payload,JSONField,False,False,False,False,False,,,,,,
core,ChannelOrder,core_channelorder,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,ChannelSnapshot,core_channelsnapshot,reporting,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,ChannelSnapshot,core_channelsnapshot,reporting,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,ChannelSnapshot,core_channelsnapshot,reporting,channel,channel,CharField(max_length=20),False,False,False,False,False,,SHOPIFY=Shopify; AMAZON=Amazon,,,,
core,ChannelSnapshot,core_channelsnapshot,reporting,sku,sku,CharField(max_length=64),False,False,False,False,False,,,,,,
core,ChannelSnapshot,core_channelsnapshot,reporting,quantity,quantity,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,ChannelSnapshot,core_channelsnapshot,reporting,as_of,as_of,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CompanyGroup,core_companygroup,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CompanyGroup,core_companygroup,master,name,name,CharField(max_length=255),False,False,False,False,False,,,,,,
core,CompanyGroup,core_companygroup,master,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,Container,core_container,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Container,core_container,master,shipment,shipment_id,ForeignKey->Shipment,False,False,False,False,True,,,FK,Shipment,CASCADE,containers
core,Container,core_container,master,container_number,container_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,Container,core_container,master,seal_number,seal_number,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Container,core_container,master,mode,mode,CharField(max_length=20),True,True,False,False,False,,,,,,
core,Container,core_container,master,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CreditNote,core_creditnote,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CreditNote,core_creditnote,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,credit_notes
core,CreditNote,core_creditnote,transaction,kind,kind,CharField(max_length=10),False,False,False,False,False,,SALES=Sales credit (to customer); PURCHASE=Purchase credit (from supplier),,,,
core,CreditNote,core_creditnote,transaction,credit_note_number,credit_note_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,CreditNote,core_creditnote,transaction,credit_note_date,credit_note_date,DateField,False,False,False,False,False,callable:now,,,,,
core,CreditNote,core_creditnote,transaction,customer,customer_id,ForeignKey->Customer,True,True,False,False,True,,,FK,Customer,PROTECT,credit_notes
core,CreditNote,core_creditnote,transaction,supplier,supplier_id,ForeignKey->Supplier,True,True,False,False,True,,,FK,Supplier,PROTECT,credit_notes
core,CreditNote,core_creditnote,transaction,customer_invoice,customer_invoice_id,ForeignKey->CustomerInvoice,True,True,False,False,True,,,FK,CustomerInvoice,PROTECT,credit_notes
core,CreditNote,core_creditnote,transaction,supplier_invoice,supplier_invoice_id,ForeignKey->SupplierInvoice,True,True,False,False,True,,,FK,SupplierInvoice,PROTECT,credit_notes
core,CreditNote,core_creditnote,transaction,reason,reason,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CreditNote,core_creditnote,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,CreditNote,core_creditnote,transaction,status,status,CharField(max_length=10),False,False,False,False,False,CreditNote.Status.DRAFT,DRAFT=Draft; POSTED=Posted,,,,
core,CreditNote,core_creditnote,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CreditNote,core_creditnote,transaction,posted_by,posted_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,(default)
core,CreditNote,core_creditnote,transaction,posted_at,posted_at,DateTimeField,True,True,False,False,False,,,,,,
core,CreditNoteLine,core_creditnoteline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CreditNoteLine,core_creditnoteline,transaction,credit_note,credit_note_id,ForeignKey->CreditNote,False,False,False,False,True,,,FK,CreditNote,CASCADE,lines
core,CreditNoteLine,core_creditnoteline,transaction,product,product_id,ForeignKey->Product,True,True,False,False,True,,,FK,Product,PROTECT,(default)
core,CreditNoteLine,core_creditnoteline,transaction,description,description,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CreditNoteLine,core_creditnoteline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('1.00'),,,,,
core,CreditNoteLine,core_creditnoteline,transaction,unit_amount,unit_amount,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CreditNoteLine,core_creditnoteline,transaction,tax_code,tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,PROTECT,(default)
core,CreditNoteLine,core_creditnoteline,transaction,account,account_id,ForeignKey->GLAccount,True,True,False,False,True,,,FK,GLAccount,PROTECT,credit_note_lines
core,Customer,core_customer,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Customer,core_customer,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,Customer,core_customer,master,name,name,CharField(max_length=200),False,False,False,False,False,,,,,,
core,Customer,core_customer,master,customer_type,customer_type,CharField(max_length=12),False,False,False,False,False,Customer.Type.COMPANY,INDIVIDUAL=Individual; COMPANY=Company; TRADE=Trade customer; WHOLESALE=Wholesale customer,,,,
core,Customer,core_customer,master,contact_person,contact_person,CharField(max_length=200),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,email,email,CharField(max_length=254),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,phone,phone,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,vat_number,vat_number,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,company_number,company_number,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,billing_address,billing_address,TextField,True,True,False,False,False,,,,,,
core,Customer,core_customer,master,shipping_address,shipping_address,TextField,True,True,False,False,False,,,,,,
core,Customer,core_customer,master,payment_terms_days,payment_terms_days,PositiveSmallIntegerField,True,True,False,False,False,,,,,,
core,Customer,core_customer,master,credit_limit,credit_limit,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,Customer,core_customer,master,notes,notes,TextField,True,True,False,False,False,,,,,,
core,Customer,core_customer,master,tags,tags,CharField(max_length=255),True,True,False,False,False,,,,,,
core,Customer,core_customer,master,status,status,CharField(max_length=10),False,False,False,False,False,Customer.Status.ACTIVE,ACTIVE=Active; INACTIVE=Inactive; ON_HOLD=On hold,,,,
core,Customer,core_customer,master,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,CustomerInvoice,core_customerinvoice,transaction,customer,customer_id,ForeignKey->Customer,False,False,False,False,True,,,FK,Customer,PROTECT,(default)
core,CustomerInvoice,core_customerinvoice,transaction,site,site_id,ForeignKey->Site,True,True,False,False,True,,,FK,Site,SET_NULL,customer_invoices
core,CustomerInvoice,core_customerinvoice,transaction,location,location_id,ForeignKey->Location,True,True,False,False,True,,,FK,Location,SET_NULL,customer_invoices
core,CustomerInvoice,core_customerinvoice,transaction,invoice_number,invoice_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,invoice_date,invoice_date,DateField,False,False,False,False,False,callable:now,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,due_date,due_date,DateField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,CustomerInvoice,core_customerinvoice,transaction,status,status,CharField(max_length=20),False,False,False,False,False,CustomerInvoice.Status.DRAFT,DRAFT=Draft; ISSUED=Issued; SENT=Sent; PAID=Paid; CANCELLED=Cancelled; REFUNDED=Refunded; VOID=Void,,,,
core,CustomerInvoice,core_customerinvoice,transaction,notes,notes,TextField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,terms,terms,TextField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,issued_at,issued_at,DateTimeField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,sent_at,sent_at,DateTimeField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,last_reminder_at,last_reminder_at,DateField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,reminder_count,reminder_count,PositiveSmallIntegerField,False,False,False,False,False,0,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,source_quote,source_quote_id,ForeignKey->SalesQuote,True,True,False,False,True,,,FK,SalesQuote,SET_NULL,invoices
core,CustomerInvoice,core_customerinvoice,transaction,source_order,source_order_id,ForeignKey->CustomerOrder,True,True,False,False,True,,,FK,CustomerOrder,SET_NULL,invoices
core,CustomerInvoice,core_customerinvoice,transaction,is_deleted,is_deleted,BooleanField,False,False,False,False,False,False,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,deleted_at,deleted_at,DateTimeField,True,True,False,False,False,,,,,,
core,CustomerInvoice,core_customerinvoice,transaction,deleted_by,deleted_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,deleted_invoices
core,CustomerInvoice,core_customerinvoice,transaction,is_intercompany,is_intercompany,BooleanField,False,False,False,False,False,False,,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,invoice,invoice_id,ForeignKey->CustomerInvoice,False,False,False,False,True,,,FK,CustomerInvoice,CASCADE,lines
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,product,product_id,ForeignKey->Product,True,True,False,False,True,,,FK,Product,PROTECT,(default)
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,description,description,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('1.00'),,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,PROTECT,(default)
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,unit_price,unit_price,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,discount_pct,discount_pct,"DecimalField(5,2)",False,True,False,False,False,Decimal('0.00'),,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,tax_code,tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,PROTECT,(default)
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,CustomerInvoiceLine,core_customerinvoiceline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,CustomerOrder,core_customerorder,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CustomerOrder,core_customerorder,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,customer_orders
core,CustomerOrder,core_customerorder,transaction,customer,customer_id,ForeignKey->Customer,False,False,False,False,True,,,FK,Customer,PROTECT,customer_orders
core,CustomerOrder,core_customerorder,transaction,site,site_id,ForeignKey->Site,True,True,False,False,True,,,FK,Site,SET_NULL,customer_orders
core,CustomerOrder,core_customerorder,transaction,location,location_id,ForeignKey->Location,True,True,False,False,True,,,FK,Location,SET_NULL,customer_orders
core,CustomerOrder,core_customerorder,transaction,order_number,order_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,CustomerOrder,core_customerorder,transaction,order_date,order_date,DateField,False,False,False,False,False,callable:now,,,,,
core,CustomerOrder,core_customerorder,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,CustomerOrder,core_customerorder,transaction,status,status,CharField(max_length=12),False,False,False,False,False,CustomerOrder.Status.DRAFT,DRAFT=Draft; CONFIRMED=Confirmed; INVOICED=Invoiced; CANCELLED=Cancelled,,,,
core,CustomerOrder,core_customerorder,transaction,notes,notes,TextField,True,True,False,False,False,,,,,,
core,CustomerOrder,core_customerorder,transaction,terms,terms,TextField,True,True,False,False,False,,,,,,
core,CustomerOrder,core_customerorder,transaction,quote,quote_id,ForeignKey->SalesQuote,True,True,False,False,True,,,FK,SalesQuote,SET_NULL,orders
core,CustomerOrder,core_customerorder,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,product,product_id,ForeignKey->Product,True,True,False,False,True,,,FK,Product,PROTECT,(default)
core,CustomerOrderLine,core_customerorderline,transaction,description,description,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('1.00'),,,,,
core,CustomerOrderLine,core_customerorderline,transaction,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,PROTECT,(default)
core,CustomerOrderLine,core_customerorderline,transaction,unit_price,unit_price,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CustomerOrderLine,core_customerorderline,transaction,discount_pct,discount_pct,"DecimalField(5,2)",False,True,False,False,False,Decimal('0.00'),,,,,
core,CustomerOrderLine,core_customerorderline,transaction,tax_code,tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,PROTECT,(default)
core,CustomerOrderLine,core_customerorderline,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,CustomerOrderLine,core_customerorderline,transaction,order,order_id,ForeignKey->CustomerOrder,False,False,False,False,True,,,FK,CustomerOrder,CASCADE,lines
core,CycleCount,core_cyclecount,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CycleCount,core_cyclecount,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,CycleCount,core_cyclecount,transaction,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,PROTECT,(default)
core,CycleCount,core_cyclecount,transaction,count_date,count_date,DateField,False,False,False,False,False,callable:now,,,,,
core,CycleCount,core_cyclecount,transaction,status,status,CharField(max_length=20),False,False,False,False,False,CycleCount.Status.DRAFT,DRAFT=Draft; SUBMITTED=Submitted; APPROVED=Approved; POSTED=Posted,,,,
core,CycleCount,core_cyclecount,transaction,notes,notes,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CycleCount,core_cyclecount,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,CycleCountLine,core_cyclecountline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CycleCountLine,core_cyclecountline,transaction,cycle_count,cycle_count_id,ForeignKey->CycleCount,False,False,False,False,True,,,FK,CycleCount,CASCADE,lines
core,CycleCountLine,core_cyclecountline,transaction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,CycleCountLine,core_cyclecountline,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,CycleCountLine,core_cyclecountline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,CycleCountLine,core_cyclecountline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,CycleCountLine,core_cyclecountline,transaction,system_qty,system_qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CycleCountLine,core_cyclecountline,transaction,counted_qty,counted_qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CycleCountLine,core_cyclecountline,transaction,variance_qty,variance_qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,original_movement,original_movement_id,OneToOneField->InventoryMovement,False,False,False,True,True,,,O2O,InventoryMovement,PROTECT,cc_valuation_correction
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,PROTECT,(default)
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,original_value,original_value,"DecimalField(14,2)",False,False,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,expected_value,expected_value,"DecimalField(14,2)",False,False,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,variance,variance,"DecimalField(14,2)",False,False,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,valuation_source,valuation_source,CharField(max_length=20),False,False,False,False,False,,LOT_LAYER=Lot/serial cost layer; PRODUCT_AVERAGE=Product-average fallback,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,correction_journal,correction_journal_id,ForeignKey->JournalEntry,True,True,False,False,True,,,FK,JournalEntry,SET_NULL,cc_valuation_corrections
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,reval_movement,reval_movement_id,ForeignKey->InventoryMovement,True,True,False,False,True,,,FK,InventoryMovement,SET_NULL,cc_reval_for
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,posted_to_current_period,posted_to_current_period,BooleanField,False,False,False,False,False,False,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,note,note,CharField(max_length=255),True,True,False,False,False,,,,,,
core,CycleCountValuationCorrection,core_cyclecountvaluationcorrection,reporting/correction,created_by,created_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,(default)
